Dataset,Classification Type,Metric,Kernel Type,Q,Sigma,C,D,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Gamma,Total PCA Components
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.001185925801595052,0.4826330532212885,0.0,0.01,0.005,70
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0012653668721516926,0.4828571428571429,0.0,0.01,0.005,70
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0013448874155680339,0.4830812324929973,0.0,0.01,0.005,70
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0012575626373291016,0.482577030812325,0.0,0.0,0.005,70
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0012099107106526693,0.4828571428571428,0.0,0.0,0.005,70
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0012549400329589845,0.4826330532212885,0.0,0.0,0.005,70
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.001204220453898112,0.4826330532212885,0.0,0.0,0.005,70
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0011681397755940756,0.48285714285714293,0.0,0.0,0.005,70
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0011363824208577473,0.4829691876750701,0.0,0.01,0.005,70
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0012079397837320963,0.48313725490196086,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0011893908182779949,0.4821288515406162,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.001173241933186849,0.48257703081232495,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0011324087778727214,0.48252100840336126,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0011991182963053384,0.48274509803921567,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0010408560434977214,0.48313725490196074,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0012144088745117188,0.48302521008403365,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0011871973673502603,0.4824649859943977,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.00115663210550944,0.48268907563025204,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.001143026351928711,0.4821848739495798,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.001192792256673177,0.4824649859943978,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0012150923411051431,0.48274509803921567,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.001203759511311849,0.4826330532212885,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0012126445770263671,0.4828011204481792,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.001191552480061849,0.4824089635854342,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0012075583140055339,0.4830252100840336,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.001160430908203125,0.4830812324929971,0.0,0.0,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.001160128911336263,0.4829131652661064,0.0,0.01,0.005,75
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0011967817942301433,0.4828011204481792,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0011918385823567708,0.482577030812325,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0011928081512451172,0.4826890756302521,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0011984030405680338,0.4827450980392156,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0011316458384195963,0.48313725490196074,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0011922836303710938,0.48291316526610645,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0019034544626871746,0.48274509803921567,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0012560049692789713,0.4828011204481793,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.00120697021484375,0.4827450980392157,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0012025674184163412,0.48274509803921567,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0012421290079752604,0.48268907563025204,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0012418905893961589,0.48280112044817936,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0012490590413411458,0.48252100840336126,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0012227694193522136,0.48201680672268904,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0012074629465738931,0.4820728291316526,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0012980937957763673,0.4825210084033614,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0012011051177978516,0.4827450980392157,0.0,0.0,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0011931578318277994,0.4827450980392157,0.0,0.01,0.005,80
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.001259454091389974,0.4826330532212886,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0012578328450520834,0.4833053221288516,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0012343088785807292,0.4826330532212886,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0012581348419189453,0.48252100840336143,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0010902722676595052,0.4829691876750701,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0010900179545084636,0.4826330532212885,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.00127409299214681,0.4830252100840335,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0012526353200276693,0.48296918767507,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.001225757598876953,0.4826890756302521,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0014481703440348307,0.4830812324929971,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0013016541798909506,0.48336134453781504,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0012686888376871744,0.48291316526610645,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0012713591257731119,0.4829131652661065,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0012605508168538411,0.482577030812325,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0012501557668050131,0.48274509803921567,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0012937227884928385,0.48207282913165267,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0012315909067789714,0.48257703081232495,0.0,0.0,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0012361844380696615,0.4828011204481792,0.0,0.01,0.005,85
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0012871106465657553,0.48302521008403365,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001306915283203125,0.48235294117647054,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0012735366821289063,0.4831932773109243,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0012531598409016927,0.4828011204481793,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0012248992919921876,0.48252100840336126,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.001113430658976237,0.48229691876750697,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0013550599416097006,0.48263305322128847,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0013057231903076173,0.48274509803921567,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0012556711832682292,0.4825210084033614,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0012540976206461588,0.4824089635854341,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0013719876607259116,0.4830812324929971,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0015165487925211589,0.4828571428571429,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0015087445576985677,0.4825770308123249,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0013842105865478516,0.48302521008403365,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0013033231099446616,0.4829691876750701,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0013031641642252604,0.4828571428571429,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.001285696029663086,0.48257703081232495,0.0,0.0,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0012675285339355468,0.48274509803921567,0.0,0.01,0.005,90
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.001381381352742513,0.48201680672268904,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0013475259145100912,0.4822408963585435,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0013022104899088542,0.4828571428571428,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.001264651616414388,0.4828571428571429,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0011318524678548176,0.48280112044817936,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.001173575719197591,0.48257703081232495,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0013576030731201171,0.4828011204481793,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.001392698287963867,0.4828011204481792,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0013794581095377604,0.48229691876750697,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0013108094533284505,0.483249299719888,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0014519373575846354,0.48240896358543417,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0014879226684570313,0.4830812324929972,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0014628728230794271,0.48240896358543417,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0014183203379313151,0.48240896358543417,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.001403204600016276,0.48268907563025204,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0014218807220458985,0.48296918767506997,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0013921419779459635,0.4829691876750701,0.0,0.0,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0014416853586832683,0.48274509803921567,0.0,0.01,0.005,95
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0015120506286621094,0.48274509803921567,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0015064398447672525,0.4831932773109243,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0014756997426350912,0.4822969187675071,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0014350573221842448,0.4826330532212885,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0012390931447347005,0.48252100840336143,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0012367884318033853,0.4824649859943977,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0015661398569742839,0.4826890756302521,0.0,0.0,0.005,100
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.00169370969136556,0.4825770308123249,0.0,0.0,0.005,100
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0020442644755045572,0.4829691876750701,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0018185297648111978,0.4824089635854341,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0017501513163248699,0.48257703081232495,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.001627953847249349,0.483249299719888,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.001465749740600586,0.4828571428571429,0.0,0.0,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0014539877573649088,0.48252100840336126,0.0,0.0,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0015709400177001953,0.48291316526610645,0.0,0.0,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0015021959940592449,0.4826330532212886,0.0,0.0,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0014753182729085287,0.4825770308123249,0.0,0.0,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0014630635579427084,0.4826890756302521,0.0,0.01,0.005,100
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0015965143839518229,0.482296918767507,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0015228907267252603,0.4826330532212886,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0014963785807291666,0.48274509803921567,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0015103658040364583,0.4828011204481793,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0013172626495361328,0.4826330532212886,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0012427012125651041,0.48274509803921556,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0016196409861246744,0.4831372549019608,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.001478417714436849,0.4828571428571429,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.001522970199584961,0.4824649859943977,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0015317281087239584,0.4831372549019608,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0014873663584391275,0.48324929971988784,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0014245827992757161,0.4826330532212885,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0014295101165771485,0.48330532212885147,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0014163494110107423,0.48235294117647054,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0013909180959065755,0.4828011204481793,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0014245351155598958,0.48263305322128847,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0014090379079182943,0.4827450980392156,0.0,0.0,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0013960043589274088,0.48291316526610645,0.0,0.01,0.005,105
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0014323075612386069,0.48285714285714293,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001418622334798177,0.48257703081232495,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0014067649841308593,0.48252100840336143,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0014095465342203776,0.4827450980392157,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0011849403381347656,0.4825770308123249,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.001187896728515625,0.4829691876750699,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.001434453328450521,0.48274509803921567,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.001416635513305664,0.4828571428571429,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0013972918192545574,0.48296918767506997,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0013897260030110677,0.48268907563025204,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.001410071055094401,0.4824089635854342,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0014633655548095704,0.48246498599439774,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0014319578806559245,0.48257703081232495,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0014184474945068359,0.4828011204481792,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0014335314432779949,0.48296918767507,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.001436312993367513,0.4825770308123249,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0014219125111897787,0.48274509803921567,0.0,0.0,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0014072259267171223,0.4824089635854341,0.0,0.01,0.005,110
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0015071551005045572,0.4828011204481792,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.001458438237508138,0.4826330532212885,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0014298756917317708,0.48280112044817936,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0013841152191162109,0.48296918767507,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0011987686157226562,0.4826890756302521,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0012372652689615884,0.4828011204481793,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0015086015065511069,0.4828571428571429,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0014662424723307292,0.48268907563025204,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.001444244384765625,0.4826330532212885,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0014224052429199219,0.4830812324929971,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.001453081766764323,0.4826330532212885,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0014743487040201823,0.4824649859943977,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0014701366424560546,0.4828011204481793,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0014445940653483073,0.4828011204481792,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0014560540517171224,0.48291316526610645,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0014744440714518229,0.4831372549019608,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0014434337615966796,0.48224089635854334,0.0,0.0,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0014489491780598958,0.48296918767507,0.0,0.01,0.005,115
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0008618354797363282,0.4828011204481793,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0008324464162190755,0.48224089635854345,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0008306503295898438,0.4829131652661064,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0008220513661702474,0.48274509803921567,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0008137385050455729,0.48252100840336126,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0008039156595865886,0.4826330532212885,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0008646170298258464,0.4828571428571429,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0008294900258382161,0.4828011204481793,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0008752822875976562,0.4820168067226891,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0008423328399658203,0.4829691876750701,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.000841077168782552,0.48268907563025215,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0008318424224853516,0.48291316526610645,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0009663581848144531,0.48302521008403365,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.000944201151529948,0.4829691876750701,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0008958180745442709,0.4830252100840336,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0008860270182291667,0.48313725490196074,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0008525371551513672,0.4830812324929973,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0008545080820719401,0.4826890756302521,0.0,0.0,0.5,15
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0008403619130452473,0.4829131652661064,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0008335908253987631,0.48448179271708686,0.004547975596228504,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0008334318796793619,0.48252100840336143,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0008755207061767578,0.4830812324929972,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0008138497670491536,0.4828571428571428,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0008152484893798828,0.48274509803921567,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.000871594746907552,0.4828571428571428,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0009022235870361328,0.4833053221288516,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.0008452097574869792,0.4825210084033614,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0008574962615966797,0.4828571428571428,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.0008505344390869141,0.48246498599439774,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0008356094360351563,0.4829131652661064,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0008861382802327473,0.482577030812325,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0009044488271077474,0.4828011204481792,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,3,2,,,0.0008628209431966146,0.482577030812325,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,3,4,,,0.0008447011311848958,0.48252100840336126,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,3,8,,,0.0008460521697998047,0.4824649859943977,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,3,10,,,0.0008434136708577474,0.4828571428571429,0.0,0.0,0.5,20
PTSD,Multi,logeuclid,GaussianGeneral,0.5,0.5,,,0.0009087085723876953,0.4824649859943978,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,GaussianGeneral,0.5,1,,,0.0008621533711751302,0.49602240896358546,0.03629883032605004,0.0,0.5,25
PTSD,Multi,logeuclid,GaussianGeneral,0.5,2,,,0.0008613109588623047,0.4826330532212885,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,GaussianGeneral,0.5,4,,,0.0008656978607177734,0.48224089635854345,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,GaussianGeneral,0.5,8,,,0.0009001413981119792,0.4828571428571428,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,GaussianGeneral,0.5,10,,,0.0008506298065185547,0.48274509803921567,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,Gaussian,2,0.5,,,0.0009391625722249349,0.4828571428571429,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,Gaussian,2,1,,,0.0009388923645019531,0.4828011204481793,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,Gaussian,2,2,,,0.000907293955485026,0.4827450980392157,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,Gaussian,2,4,,,0.0008949438730875651,0.4826890756302521,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,Gaussian,2,8,,,0.000892337163289388,0.4827450980392157,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,Gaussian,2,10,,,0.0008981704711914062,0.48268907563025204,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,GaussianGeneral,3,0.5,,,0.0009662946065266927,0.48257703081232495,0.0,0.0,0.5,25
PTSD,Multi,logeuclid,GaussianGeneral,3,1,,,0.0009319782257080078,0.48296918767507,0.0,0.0,0.5,25
