Dataset,Classification Type,Metric,Kernel Type,SVM Time,PCA + SVM Results Accuracy,PCA + SVM Kappa,KPCA-Time,Sigma,Gamma,Total PCA Components
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8698039215686275,0.777728903005592,0.01,1,2,90
PTSD,Multi,wasserstein,Gaussian,0.002,0.8430812324929975,0.7336003252525569,0.02,2,2,90
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8349579831932775,0.7253175028468638,0.02,4,2,90
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8660504201680672,0.7770315146625157,0.04,8,2,90
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.819775910364146,0.6942009564742053,0.01,10,2,90
PTSD,Multi,wasserstein,Gaussian,0.002,0.5691876750700279,0.21270979215642333,0.05,0.005,2,95
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8544537815126052,0.7476406184064168,0.01,0.5,2,95
PTSD,Multi,wasserstein,Gaussian,0.002,0.8509243697478993,0.7442995017213326,0.03,1,2,95
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.8737815126050422,0.7884456761344893,0.03,2,2,95
PTSD,Multi,wasserstein,Gaussian,0.0,0.846498599439776,0.7411365622923224,0.01,4,2,95
PTSD,Multi,wasserstein,Gaussian,0.005333333333333333,0.8463305322128853,0.7437006479303018,0.1,8,2,95
PTSD,Multi,wasserstein,Gaussian,0.006,0.8198879551820729,0.6959066442575025,0.05,10,2,95
PTSD,Multi,wasserstein,Gaussian,0.004,0.538375350140056,0.1533067064927885,0.0,0.005,2,100
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7856022408963584,0.624134149017588,0.05,0.5,2,100
PTSD,Multi,wasserstein,Gaussian,0.002,0.8066106442577031,0.6691834721407299,0.01,1,2,100
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8086834733893559,0.6718856493442291,0.01,2,2,100
PTSD,Multi,wasserstein,Gaussian,0.002,0.8352380952380954,0.7180942061511195,0.02,4,2,100
PTSD,Multi,wasserstein,Gaussian,0.002,0.8524929971988797,0.7497221055172955,0.01,8,2,100
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8117647058823532,0.6821282535656206,0.01,10,2,100
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.4978151260504201,0.06017247331538553,0.02,0.005,2,105
PTSD,Multi,wasserstein,Gaussian,0.010000000000000002,0.8084593837535015,0.6713560793885524,0.01,0.5,2,105
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.7968067226890759,0.6459743702341835,0.03,1,2,105
PTSD,Multi,wasserstein,Gaussian,0.002,0.7891876750700282,0.6292891205543221,0.01,2,2,105
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8369747899159665,0.7251259818635309,0.01,4,2,105
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8505322128851542,0.7468864522736711,0.01,8,2,105
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.8027450980392158,0.6623438779326882,0.02,10,2,105
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.5750700280112043,0.22184401812874627,0.02,0.005,2,110
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.7587675070028012,0.5663906347333646,0.02,0.5,2,110
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.777983193277311,0.6133910336272749,0.1,1,2,110
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.7891316526610646,0.6344508297818895,0.08,2,2,110
PTSD,Multi,wasserstein,Gaussian,0.002,0.773781512605042,0.6040888286445678,0.06,4,2,110
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.858543417366947,0.7598627490629721,0.01,8,2,110
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7852100840336136,0.6368924633232,0.01,10,2,110
PTSD,Multi,wasserstein,Gaussian,0.002,0.5436974789915966,0.15511659220983465,0.01,0.005,2,115
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.7433053221288515,0.5449616926712264,0.02,0.5,2,115
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.7395518207282914,0.539876546105469,0.02,1,2,115
PTSD,Multi,wasserstein,Gaussian,0.002,0.7243137254901961,0.5157078764147531,0.05,2,2,115
PTSD,Multi,wasserstein,Gaussian,0.004666666666666667,0.7569187675070028,0.5612309033044048,0.02,4,2,115
PTSD,Multi,wasserstein,Gaussian,0.006666666666666666,0.8220168067226893,0.6961140728455353,0.47,8,2,115
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.7779271708683474,0.6119080042383376,0.06,10,2,115
PTSD,Multi,wasserstein,Gaussian,0.0,0.49411764705882355,0.030432257732075415,0.0,0.005,4,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.5246498599439775,0.09559505690458371,0.01,0.5,4,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.5365266106442577,0.11840343107044642,0.01,1,4,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.5442577030812326,0.14867775290308105,0.02,2,4,15
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6644817927170868,0.4226499488603478,0.08,4,4,15
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6185994397759103,0.34998774304869745,0.01,8,4,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.5996638655462186,0.3081510449909137,0.01,10,4,15
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.5556862745098038,0.21042372295507253,0.01,0.005,4,20
PTSD,Multi,wasserstein,Gaussian,0.0,0.5271708683473388,0.1496252885851134,0.02,0.5,4,20
PTSD,Multi,wasserstein,Gaussian,0.002,0.5550140056022409,0.16641615265959964,0.02,1,4,20
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.5631372549019606,0.1792133456738753,0.01,2,4,20
PTSD,Multi,wasserstein,Gaussian,0.0,0.704873949579832,0.5027023082777474,0.0,4,4,20
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6554061624649861,0.42178359417428446,0.0,8,4,20
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6282913165266106,0.3605371980203182,0.01,10,4,20
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.5577591036414565,0.19433273426218403,0.0,0.005,4,25
PTSD,Multi,wasserstein,Gaussian,0.0,0.5863305322128851,0.2371262771637559,0.01,0.5,4,25
PTSD,Multi,wasserstein,Gaussian,0.0,0.5745098039215686,0.2062973178137205,0.01,1,4,25
PTSD,Multi,wasserstein,Gaussian,0.0,0.5899159663865545,0.23719280598215572,0.01,2,4,25
PTSD,Multi,wasserstein,Gaussian,0.0,0.8099719887955181,0.6874288958084682,0.01,4,4,25
PTSD,Multi,wasserstein,Gaussian,0.0,0.7467226890756302,0.5720619169672525,0.0,8,4,25
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6705882352941176,0.42834062849614496,0.0,10,4,25
PTSD,Multi,wasserstein,Gaussian,0.0,0.5515966386554622,0.19137247964400908,0.0,0.005,4,30
PTSD,Multi,wasserstein,Gaussian,0.0,0.6057703081232492,0.27551591281018545,0.01,0.5,4,30
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.5689635854341736,0.24824108219263513,0.02,1,4,30
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.5804481792717086,0.2565726625733813,0.03,2,4,30
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8085714285714286,0.6847818553019704,0.08,4,4,30
PTSD,Multi,wasserstein,Gaussian,0.0,0.7698039215686274,0.611272503195901,0.01,8,4,30
PTSD,Multi,wasserstein,Gaussian,0.0,0.6988795518207283,0.48113524149182385,0.01,10,4,30
PTSD,Multi,wasserstein,Gaussian,0.0,0.5727170868347338,0.25549748217668405,0.0,0.005,4,35
PTSD,Multi,wasserstein,Gaussian,0.0,0.5905882352941176,0.2831764144479448,0.0,0.5,4,35
PTSD,Multi,wasserstein,Gaussian,0.0,0.6033053221288516,0.31613153725632903,0.01,1,4,35
PTSD,Multi,wasserstein,Gaussian,0.0,0.6340616246498598,0.3341149243207985,0.03,2,4,35
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.823641456582633,0.7120345343094112,0.01,4,4,35
PTSD,Multi,wasserstein,Gaussian,0.0,0.7853781512605041,0.6344459386948522,0.0,8,4,35
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7221848739495798,0.522782002323351,0.01,10,4,35
PTSD,Multi,wasserstein,Gaussian,0.0,0.5970308123249299,0.301465733579937,0.04,0.005,4,40
PTSD,Multi,wasserstein,Gaussian,0.0,0.6704761904761904,0.4048947390616416,0.02,0.5,4,40
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.645266106442577,0.3831108427697199,0.02,1,4,40
PTSD,Multi,wasserstein,Gaussian,0.0,0.6668347338935575,0.3986821451145565,0.01,2,4,40
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.853949579831933,0.7601878368016746,0.01,4,4,40
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8157983193277312,0.6921127551932161,0.01,8,4,40
PTSD,Multi,wasserstein,Gaussian,0.0,0.7490196078431371,0.5776287444968855,0.03,10,4,40
PTSD,Multi,wasserstein,Gaussian,0.002,0.6051540616246498,0.30191943973165064,0.01,0.005,4,45
PTSD,Multi,wasserstein,Gaussian,0.0,0.6606162464985993,0.4049987946573431,0.08,0.5,4,45
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6684593837535016,0.41172726888953065,0.01,1,4,45
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.664313725490196,0.4337420309787866,0.05,2,4,45
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8771988795518209,0.796957545952026,0.0,4,4,45
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8540616246498601,0.7591913392775849,0.01,8,4,45
PTSD,Multi,wasserstein,Gaussian,0.0,0.7894677871148461,0.6517568722566346,0.01,10,4,45
PTSD,Multi,wasserstein,Gaussian,0.002,0.5976470588235293,0.2584049980958557,0.01,0.005,4,50
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6382072829131654,0.3864136843047238,0.0,0.5,4,50
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6913725490196077,0.4658635807489173,0.02,1,4,50
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7163025210084034,0.49788073049154613,0.01,2,4,50
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8775350140056024,0.7987872298598326,0.02,4,4,50
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8715406162464988,0.784522586777474,0.02,8,4,50
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8026330532212886,0.6736964715697427,0.01,10,4,50
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6342857142857142,0.3411764898251336,0.04,0.005,4,55
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.7202240896358542,0.5043014722806439,0.01,0.5,4,55
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7199439775910363,0.5004533428335035,0.01,1,4,55
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.7241456582633053,0.5082046728817919,0.03,2,4,55
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8945658263305324,0.821186150250569,0.03,4,4,55
PTSD,Multi,wasserstein,Gaussian,0.0,0.8945098039215689,0.8272389945174102,0.01,8,4,55
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8391036414565824,0.7361943570103312,0.04,10,4,55
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.6283473389355743,0.3472662034190285,0.0,0.005,4,60
PTSD,Multi,wasserstein,Gaussian,0.0,0.718655462184874,0.5255500008165169,0.02,0.5,4,60
PTSD,Multi,wasserstein,Gaussian,0.0,0.7129411764705883,0.5171315849243631,0.01,1,4,60
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.7142296918767507,0.5118241971293432,0.03,2,4,60
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8601680672268909,0.7608043120947693,0.2,4,4,60
PTSD,Multi,wasserstein,Gaussian,0.007999999999999998,0.8891316526610645,0.8186678877482788,0.21,8,4,60
PTSD,Multi,wasserstein,Gaussian,0.002,0.8949579831932775,0.8266301444010326,0.22,10,4,60
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.643641456582633,0.36511762589492186,0.05,0.005,4,65
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7702521008403362,0.6045286631502036,0.01,0.5,4,65
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.7644817927170869,0.5931478824914775,0.01,1,4,65
PTSD,Multi,wasserstein,Gaussian,0.0,0.7624089635854343,0.5743205504421046,0.03,2,4,65
PTSD,Multi,wasserstein,Gaussian,0.002,0.8810644257703083,0.8059902089285583,0.01,4,4,65
PTSD,Multi,wasserstein,Gaussian,0.0,0.900560224089636,0.8345052499317654,0.01,8,4,65
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8811764705882354,0.8047031774721142,0.01,10,4,65
PTSD,Multi,wasserstein,Gaussian,0.002,0.5942296918767506,0.26238718792636895,0.0,0.005,4,70
PTSD,Multi,wasserstein,Gaussian,0.002,0.7699719887955183,0.614489766527105,0.02,0.5,4,70
PTSD,Multi,wasserstein,Gaussian,0.002,0.7761344537815127,0.6231902069331526,0.01,1,4,70
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.7872268907563027,0.6359117267617277,0.05,2,4,70
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8988235294117648,0.8314318867026228,0.02,4,4,70
PTSD,Multi,wasserstein,Gaussian,0.002,0.8909803921568629,0.8186364063811826,0.01,8,4,70
PTSD,Multi,wasserstein,Gaussian,0.002,0.8701400560224091,0.7784128004321715,0.07,10,4,70
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.5292436974789916,0.1262224569253991,0.0,0.005,4,75
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.8545098039215688,0.7540298808164558,0.03,0.5,4,75
PTSD,Multi,wasserstein,Gaussian,0.0,0.8066666666666669,0.675028853774106,0.03,1,4,75
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8200000000000001,0.7034998857609168,0.01,2,4,75
PTSD,Multi,wasserstein,Gaussian,0.002,0.8853221288515407,0.807107900614391,0.01,4,4,75
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.9254341736694679,0.8762445878845179,0.01,8,4,75
PTSD,Multi,wasserstein,Gaussian,0.002,0.9081232492997201,0.8468604664106175,0.01,10,4,75
PTSD,Multi,wasserstein,Gaussian,0.002,0.5073389355742297,0.07120457951180027,0.01,0.005,4,80
PTSD,Multi,wasserstein,Gaussian,0.002,0.8695238095238096,0.7795009170561983,0.01,0.5,4,80
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8565266106442577,0.7618232327297807,0.04,1,4,80
PTSD,Multi,wasserstein,Gaussian,0.0,0.8679551820728293,0.7763425537755119,0.01,2,4,80
PTSD,Multi,wasserstein,Gaussian,0.002,0.9004481792717087,0.8344845171566785,0.02,4,4,80
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.90812324929972,0.8478385142840523,0.05,8,4,80
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8944537815126051,0.8261017930553421,0.02,10,4,80
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.5230252100840336,0.10826940886317489,0.02,0.005,4,85
PTSD,Multi,wasserstein,Gaussian,0.002,0.8332212885154064,0.7166076084567391,0.01,0.5,4,85
PTSD,Multi,wasserstein,Gaussian,0.002,0.8699159663865548,0.7764884174372949,0.01,1,4,85
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.886890756302521,0.8116486162082173,0.03,2,4,85
PTSD,Multi,wasserstein,Gaussian,0.006666666666666667,0.8967507002801122,0.8287554395971188,0.02,4,4,85
PTSD,Multi,wasserstein,Gaussian,0.005333333333333333,0.9160784313725491,0.8610256565547495,0.02,8,4,85
PTSD,Multi,wasserstein,Gaussian,0.002,0.9020728291316528,0.8372558633371624,0.01,10,4,85
PTSD,Multi,wasserstein,Gaussian,0.002,0.5401120448179272,0.1502072179436576,0.0,0.005,4,90
PTSD,Multi,wasserstein,Gaussian,0.0,0.8086274509803922,0.6776094163913383,0.02,0.5,4,90
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8587675070028011,0.7585385601436414,0.01,1,4,90
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8547338935574231,0.7612085371859628,0.01,2,4,90
PTSD,Multi,wasserstein,Gaussian,0.002,0.8733333333333335,0.7911906202167724,0.01,4,4,90
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.8731652661064427,0.7868323352043025,0.03,8,4,90
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8907002801120448,0.8168429878529894,0.01,10,4,90
PTSD,Multi,wasserstein,Gaussian,0.002,0.515686274509804,0.0975418655278094,0.0,0.005,4,95
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.8085154061624652,0.6638159760812893,0.02,0.5,4,95
PTSD,Multi,wasserstein,Gaussian,0.0,0.8390476190476193,0.7238670924815249,0.07,1,4,95
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8009523809523811,0.6565462791209721,0.02,2,4,95
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8080112044817926,0.6717485855349304,0.01,4,4,95
PTSD,Multi,wasserstein,Gaussian,0.002,0.8564705882352943,0.755495870262813,0.01,8,4,95
PTSD,Multi,wasserstein,Gaussian,0.004,0.8738375350140057,0.7852362135050118,0.01,10,4,95
PTSD,Multi,wasserstein,Gaussian,0.004,0.49820728291316524,0.041537772595437464,0.01,0.005,4,100
PTSD,Multi,wasserstein,Gaussian,0.002,0.8583753501400562,0.7614165206038687,0.01,0.5,4,100
PTSD,Multi,wasserstein,Gaussian,0.007999999999999998,0.7897478991596639,0.639513724042836,0.17,1,4,100
PTSD,Multi,wasserstein,Gaussian,0.006666666666666666,0.8124369747899162,0.6788184234329956,0.28,2,4,100
PTSD,Multi,wasserstein,Gaussian,0.004,0.8391596638655462,0.7253790534388328,0.42,4,4,100
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8677871148459385,0.7745451518650365,0.07,8,4,100
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8929411764705882,0.8200159225543263,0.01,10,4,100
PTSD,Multi,wasserstein,Gaussian,0.002,0.4825210084033614,0.00468583757036658,0.01,0.005,4,105
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.8008963585434176,0.6568583118664499,0.02,0.5,4,105
PTSD,Multi,wasserstein,Gaussian,0.006,0.8086274509803921,0.6647862167111107,0.06,1,4,105
PTSD,Multi,wasserstein,Gaussian,0.002,0.8086274509803922,0.6739805494705511,0.11,2,4,105
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.831372549019608,0.7034209861457401,0.07,4,4,105
PTSD,Multi,wasserstein,Gaussian,0.004666666666666667,0.8259943977591037,0.6983586985461548,0.03,8,4,105
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8887394957983195,0.8125026527540073,0.01,10,4,105
PTSD,Multi,wasserstein,Gaussian,0.002,0.4847058823529411,0.01323760688519829,0.01,0.005,4,110
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.7967507002801121,0.644047056777531,0.03,0.5,4,110
PTSD,Multi,wasserstein,Gaussian,0.002,0.7476750700280113,0.55964795278905,0.02,1,4,110
PTSD,Multi,wasserstein,Gaussian,0.002,0.7854901960784313,0.6282414876928656,0.02,2,4,110
PTSD,Multi,wasserstein,Gaussian,0.002,0.7701960784313724,0.5991647639274016,0.06,4,4,110
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.816078431372549,0.6832435297682928,0.02,8,4,110
PTSD,Multi,wasserstein,Gaussian,0.004,0.8528851540616247,0.7446109386486169,0.03,10,4,110
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.4751820728291316,-0.005446117477584774,0.01,0.005,4,115
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.7554621848739498,0.5781998318047614,0.17,0.5,4,115
PTSD,Multi,wasserstein,Gaussian,0.002,0.727843137254902,0.5182517265019039,0.05,1,4,115
PTSD,Multi,wasserstein,Gaussian,0.002,0.7276750700280111,0.5135930953172273,0.05,2,4,115
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.7431372549019606,0.5497077505465767,0.02,4,4,115
PTSD,Multi,wasserstein,Gaussian,0.004666666666666667,0.8366946778711485,0.7288501049279592,0.01,8,4,115
PTSD,Multi,wasserstein,Gaussian,0.0033333333333333335,0.8332773109243697,0.7192822098913719,0.02,10,4,115
PTSD,Multi,wasserstein,Gaussian,0.0,0.5516526610644257,0.2230711014602143,0.01,0.005,8,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.5327731092436976,0.1200651130147674,0.0,0.5,8,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.5287955182072829,0.10879358352340208,0.01,1,8,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.5517647058823528,0.14692270934970802,0.0,2,8,15
PTSD,Multi,wasserstein,Gaussian,0.0,0.7527170868347339,0.5846011314206752,0.0,4,8,15
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7145098039215687,0.5198320864161338,0.01,8,8,15
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.6668347338935573,0.42506140420150107,0.03,10,8,15
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.6439215686274509,0.39134926430977474,0.01,0.005,8,20
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.544201680672269,0.13588078351266403,0.0,0.5,8,20
PTSD,Multi,wasserstein,Gaussian,0.0,0.55484593837535,0.1745975671271987,0.02,1,8,20
PTSD,Multi,wasserstein,Gaussian,0.0,0.5668347338935573,0.1867806669209844,0.01,2,8,20
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8523809523809525,0.7575461458456308,0.0,4,8,20
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.8104761904761906,0.6882685503964311,0.01,8,8,20
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.7236974789915969,0.5404512994737705,0.02,10,8,20
PTSD,Multi,wasserstein,Gaussian,0.0,0.6130532212885154,0.31108844948731884,0.01,0.005,8,25
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.5899159663865545,0.24681151814251662,0.01,0.5,8,25
PTSD,Multi,wasserstein,Gaussian,0.0,0.5822408963585433,0.2203052441992527,0.01,1,8,25
PTSD,Multi,wasserstein,Gaussian,0.0013333333333333333,0.5859383753501402,0.23400723127554282,0.04,2,8,25
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8737815126050421,0.7907383487087571,0.01,4,8,25
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.8754621848739497,0.7930707509570826,0.04,8,8,25
PTSD,Multi,wasserstein,Gaussian,0.006,0.8102521008403362,0.6819878788530114,0.04,10,8,25
PTSD,Multi,wasserstein,Gaussian,0.006666666666666667,0.6242577030812324,0.33486376219724984,0.55,0.005,8,30
PTSD,Multi,wasserstein,Gaussian,0.002,0.6053221288515405,0.27111306045782907,0.08,0.5,8,30
PTSD,Multi,wasserstein,Gaussian,0.0,0.5628011204481794,0.265437475399531,0.01,1,8,30
PTSD,Multi,wasserstein,Gaussian,0.0026666666666666666,0.5882913165266106,0.26722727611581365,0.09,2,8,30
PTSD,Multi,wasserstein,Gaussian,0.0006666666666666666,0.9120448179271708,0.8578337010234708,0.1,4,8,30
